NIDS LOG INITIALIZED
==================================================
[2026-03-06 20:44:23] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.183 -> DST: 10.0.0.3 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:58:26] PROTOCOL: ICMP | LAYER: Network | SRC: 95.221.5.91 -> DST: 10.0.0.4 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:58:27] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.157 -> DST: 10.0.0.31 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:58:29] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.104 -> DST: 10.0.0.33 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:58:30] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.108 -> DST: 10.0.0.16 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:58:32] PROTOCOL: ICMP | LAYER: Network | SRC: 223.91.168.158 -> DST: 10.0.0.24 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:58:33] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.143 -> DST: 10.0.0.38 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:58:35] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.183 -> DST: 10.0.0.20 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:58:36] PROTOCOL: TCP | LAYER: Transport | SRC: 85.245.43.129 -> DST: 10.0.0.8 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:58:38] PROTOCOL: HTTP | LAYER: Application | SRC: 233.151.117.167 -> DST: 10.0.0.45 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:58:39] PROTOCOL: UDP | LAYER: Transport | SRC: 38.157.16.157 -> DST: 10.0.0.30 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:58:41] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.112 -> DST: 10.0.0.18 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:58:42] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.192 -> DST: 10.0.0.44 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:58:44] PROTOCOL: HTTPS | LAYER: Application | SRC: 42.218.195.40 -> DST: 10.0.0.3 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:58:45] PROTOCOL: HTTPS | LAYER: Application | SRC: 159.68.11.111 -> DST: 10.0.0.7 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:58:47] PROTOCOL: HTTPS | LAYER: Application | SRC: 200.2.202.169 -> DST: 10.0.0.1 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:58:48] PROTOCOL: ICMP | LAYER: Network | SRC: 180.230.106.223 -> DST: 10.0.0.29 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:58:50] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.130 -> DST: 10.0.0.9 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:58:51] PROTOCOL: HTTPS | LAYER: Application | SRC: 117.3.194.59 -> DST: 10.0.0.45 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:58:53] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.190 -> DST: 10.0.0.43 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:58:54] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.107 -> DST: 10.0.0.38 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:58:56] PROTOCOL: ICMP | LAYER: Network | SRC: 72.48.108.32 -> DST: 10.0.0.34 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:58:57] PROTOCOL: UDP | LAYER: Transport | SRC: 75.67.223.59 -> DST: 10.0.0.35 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:58:59] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.158 -> DST: 10.0.0.42 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:59:00] PROTOCOL: UDP | LAYER: Transport | SRC: 199.14.74.93 -> DST: 10.0.0.3 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:02] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.167 -> DST: 10.0.0.2 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:59:03] PROTOCOL: HTTP | LAYER: Application | SRC: 185.23.24.108 -> DST: 10.0.0.42 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:05] PROTOCOL: UDP | LAYER: Transport | SRC: 125.224.166.212 -> DST: 10.0.0.26 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:06] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.103 -> DST: 10.0.0.44 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:59:08] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.112 -> DST: 10.0.0.19 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:59:10] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.167 -> DST: 10.0.0.16 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:59:11] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.154 -> DST: 10.0.0.29 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:59:13] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.180 -> DST: 10.0.0.30 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:59:14] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.195 -> DST: 10.0.0.16 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:59:16] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.140 -> DST: 10.0.0.5 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:59:17] PROTOCOL: HTTPS | LAYER: Application | SRC: 114.29.122.50 -> DST: 10.0.0.37 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:19] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.194 -> DST: 10.0.0.20 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:59:20] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.200 -> DST: 10.0.0.16 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:59:22] PROTOCOL: TCP | LAYER: Transport | SRC: 88.235.212.23 -> DST: 10.0.0.41 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:23] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.193 -> DST: 10.0.0.6 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:59:25] PROTOCOL: TCP | LAYER: Transport | SRC: 142.199.129.140 -> DST: 10.0.0.1 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:26] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.191 -> DST: 10.0.0.32 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:59:28] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.128 -> DST: 10.0.0.37 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:59:29] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.167 -> DST: 10.0.0.27 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:59:31] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.126 -> DST: 10.0.0.20 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:59:32] PROTOCOL: ICMP | LAYER: Network | SRC: 133.29.146.207 -> DST: 10.0.0.34 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:34] PROTOCOL: ICMP | LAYER: Network | SRC: 144.16.105.48 -> DST: 10.0.0.39 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:35] PROTOCOL: HTTP | LAYER: Application | SRC: 135.195.29.246 -> DST: 10.0.0.24 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:37] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.184 -> DST: 10.0.0.30 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:59:38] PROTOCOL: UDP | LAYER: Transport | SRC: 23.98.240.187 -> DST: 10.0.0.32 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:40] PROTOCOL: HTTPS | LAYER: Application | SRC: 3.119.73.246 -> DST: 10.0.0.3 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:41] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.157 -> DST: 10.0.0.46 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:59:43] PROTOCOL: HTTP | LAYER: Application | SRC: 161.193.10.88 -> DST: 10.0.0.24 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:44] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.176 -> DST: 10.0.0.38 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:59:46] PROTOCOL: ICMP | LAYER: Network | SRC: 23.32.30.34 -> DST: 10.0.0.47 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:47] PROTOCOL: HTTP | LAYER: Application | SRC: 167.161.95.19 -> DST: 10.0.0.28 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:49] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.101 -> DST: 10.0.0.44 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:59:50] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.117 -> DST: 10.0.0.40 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:59:52] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.158 -> DST: 10.0.0.3 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:59:53] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.117 -> DST: 10.0.0.19 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:59:55] PROTOCOL: ICMP | LAYER: Network | SRC: 28.6.111.77 -> DST: 10.0.0.31 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:59:56] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.143 -> DST: 10.0.0.25 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:59:58] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.122 -> DST: 10.0.0.3 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:59:59] PROTOCOL: ICMP | LAYER: Network | SRC: 57.249.225.112 -> DST: 10.0.0.18 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:01] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.152 -> DST: 10.0.0.43 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:00:02] PROTOCOL: UDP | LAYER: Transport | SRC: 100.3.149.200 -> DST: 10.0.0.34 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:04] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.197 -> DST: 10.0.0.19 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:00:05] PROTOCOL: HTTP | LAYER: Application | SRC: 172.251.109.127 -> DST: 10.0.0.48 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:07] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.112 -> DST: 10.0.0.47 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:00:08] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.162 -> DST: 10.0.0.16 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:00:10] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.193 -> DST: 10.0.0.47 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:00:11] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.121 -> DST: 10.0.0.28 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:00:13] PROTOCOL: HTTPS | LAYER: Application | SRC: 54.246.38.44 -> DST: 10.0.0.26 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:14] PROTOCOL: UDP | LAYER: Transport | SRC: 214.216.54.217 -> DST: 10.0.0.37 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:16] PROTOCOL: ICMP | LAYER: Network | SRC: 118.72.176.148 -> DST: 10.0.0.2 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:17] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.181 -> DST: 10.0.0.6 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:00:19] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.181 -> DST: 10.0.0.4 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:00:20] PROTOCOL: HTTPS | LAYER: Application | SRC: 106.227.241.123 -> DST: 10.0.0.8 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:22] PROTOCOL: HTTPS | LAYER: Application | SRC: 41.88.75.140 -> DST: 10.0.0.11 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:23] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.115 -> DST: 10.0.0.25 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:00:25] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.188 -> DST: 10.0.0.50 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:00:26] PROTOCOL: ICMP | LAYER: Network | SRC: 118.11.169.88 -> DST: 10.0.0.44 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:28] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.147 -> DST: 10.0.0.41 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:00:29] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.182 -> DST: 10.0.0.38 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:00:31] PROTOCOL: ICMP | LAYER: Network | SRC: 91.153.250.20 -> DST: 10.0.0.16 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:32] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.101 -> DST: 10.0.0.20 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:00:34] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.172 -> DST: 10.0.0.6 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:00:35] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.183 -> DST: 10.0.0.24 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:00:37] PROTOCOL: TCP | LAYER: Transport | SRC: 145.81.114.49 -> DST: 10.0.0.11 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:38] PROTOCOL: TCP | LAYER: Transport | SRC: 210.192.71.206 -> DST: 10.0.0.27 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:40] PROTOCOL: TCP | LAYER: Transport | SRC: 163.76.7.72 -> DST: 10.0.0.2 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:41] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.182 -> DST: 10.0.0.50 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:00:43] PROTOCOL: UDP | LAYER: Transport | SRC: 234.189.240.163 -> DST: 10.0.0.25 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:45] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.194 -> DST: 10.0.0.26 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:00:46] PROTOCOL: HTTP | LAYER: Application | SRC: 164.221.244.66 -> DST: 10.0.0.17 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:48] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.121 -> DST: 10.0.0.43 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:00:49] PROTOCOL: HTTP | LAYER: Application | SRC: 193.237.10.231 -> DST: 10.0.0.43 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:51] PROTOCOL: HTTPS | LAYER: Application | SRC: 82.221.205.60 -> DST: 10.0.0.8 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:52] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.143 -> DST: 10.0.0.20 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:00:54] PROTOCOL: ICMP | LAYER: Network | SRC: 226.48.46.53 -> DST: 10.0.0.49 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:00:55] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.182 -> DST: 10.0.0.50 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:00:57] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.117 -> DST: 10.0.0.49 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:00:58] PROTOCOL: ICMP | LAYER: Network | SRC: 135.248.160.118 -> DST: 10.0.0.29 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:00] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.121 -> DST: 10.0.0.16 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:01:01] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.102 -> DST: 10.0.0.23 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:01:03] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.186 -> DST: 10.0.0.6 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:01:04] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.156 -> DST: 10.0.0.5 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:01:06] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.130 -> DST: 10.0.0.13 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:01:07] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.109 -> DST: 10.0.0.39 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:01:09] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.121 -> DST: 10.0.0.33 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:01:10] PROTOCOL: HTTPS | LAYER: Application | SRC: 106.120.75.41 -> DST: 10.0.0.50 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:12] PROTOCOL: ICMP | LAYER: Network | SRC: 132.55.111.61 -> DST: 10.0.0.37 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:13] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.141 -> DST: 10.0.0.31 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:01:15] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.146 -> DST: 10.0.0.26 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:01:16] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.150 -> DST: 10.0.0.41 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:01:18] PROTOCOL: ICMP | LAYER: Network | SRC: 15.74.104.135 -> DST: 10.0.0.35 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:19] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.156 -> DST: 10.0.0.36 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:01:21] PROTOCOL: HTTPS | LAYER: Application | SRC: 67.125.92.163 -> DST: 10.0.0.6 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:22] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.100 -> DST: 10.0.0.14 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:01:24] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.177 -> DST: 10.0.0.14 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:01:25] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.146 -> DST: 10.0.0.36 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:01:27] PROTOCOL: HTTPS | LAYER: Application | SRC: 124.64.116.135 -> DST: 10.0.0.20 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:28] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.149 -> DST: 10.0.0.50 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:01:30] PROTOCOL: HTTP | LAYER: Application | SRC: 108.179.166.183 -> DST: 10.0.0.18 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:31] PROTOCOL: TCP | LAYER: Transport | SRC: 66.89.83.6 -> DST: 10.0.0.9 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:33] PROTOCOL: UDP | LAYER: Transport | SRC: 191.62.65.3 -> DST: 10.0.0.21 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:34] PROTOCOL: ICMP | LAYER: Network | SRC: 208.67.146.224 -> DST: 10.0.0.43 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:36] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.102 -> DST: 10.0.0.40 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:01:37] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.179 -> DST: 10.0.0.26 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:01:39] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.102 -> DST: 10.0.0.26 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:01:40] PROTOCOL: ICMP | LAYER: Network | SRC: 190.39.44.47 -> DST: 10.0.0.24 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:42] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.118 -> DST: 10.0.0.37 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:01:43] PROTOCOL: UDP | LAYER: Transport | SRC: 95.12.231.96 -> DST: 10.0.0.46 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:45] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.116 -> DST: 10.0.0.28 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:01:46] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.168 -> DST: 10.0.0.3 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:01:48] PROTOCOL: HTTPS | LAYER: Application | SRC: 213.230.221.94 -> DST: 10.0.0.41 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:49] PROTOCOL: ICMP | LAYER: Network | SRC: 53.68.113.246 -> DST: 10.0.0.6 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:51] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.162 -> DST: 10.0.0.1 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:01:52] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.122 -> DST: 10.0.0.1 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:01:54] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.190 -> DST: 10.0.0.4 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:01:55] PROTOCOL: ICMP | LAYER: Network | SRC: 27.170.232.243 -> DST: 10.0.0.22 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:01:57] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.191 -> DST: 10.0.0.35 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:01:58] PROTOCOL: TCP | LAYER: Transport | SRC: 63.230.196.18 -> DST: 10.0.0.48 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:02:00] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.190 -> DST: 10.0.0.17 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:02:01] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.192 -> DST: 10.0.0.47 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:02:03] PROTOCOL: ICMP | LAYER: Network | SRC: 110.99.230.21 -> DST: 10.0.0.49 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:02:04] PROTOCOL: TCP | LAYER: Transport | SRC: 195.2.245.123 -> DST: 10.0.0.23 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:02:06] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.155 -> DST: 10.0.0.35 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:02:07] PROTOCOL: ICMP | LAYER: Network | SRC: 242.182.59.44 -> DST: 10.0.0.23 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:02:09] PROTOCOL: TCP | LAYER: Transport | SRC: 145.27.191.50 -> DST: 10.0.0.45 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:02:10] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.122 -> DST: 10.0.0.17 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:02:12] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.175 -> DST: 10.0.0.13 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:02:13] PROTOCOL: UDP | LAYER: Transport | SRC: 132.11.178.107 -> DST: 10.0.0.24 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:02:25] PROTOCOL: HTTPS | LAYER: Application | SRC: 229.152.215.162 -> DST: 10.0.0.1 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:02:27] PROTOCOL: HTTPS | LAYER: Application | SRC: 67.198.0.211 -> DST: 10.0.0.11 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:02:28] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.105 -> DST: 10.0.0.32 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:02:30] PROTOCOL: UDP | LAYER: Transport | SRC: 16.89.74.188 -> DST: 10.0.0.8 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:02:31] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.180 -> DST: 10.0.0.27 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:02:33] PROTOCOL: TCP | LAYER: Transport | SRC: 178.181.185.4 -> DST: 10.0.0.13 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:02:35] PROTOCOL: TCP | LAYER: Transport | SRC: 27.99.8.4 -> DST: 10.0.0.23 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:02:36] PROTOCOL: HTTPS | LAYER: Application | SRC: 220.240.88.117 -> DST: 10.0.0.29 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:02:38] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.134 -> DST: 10.0.0.41 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:02:39] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.153 -> DST: 10.0.0.48 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:02:41] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.160 -> DST: 10.0.0.42 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:02:43] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.105 -> DST: 10.0.0.22 | ATTACK: DoS | MALICIOUS: True
